Course Code,Prerequisites
PHIL 475,
PHIL 480,
PHIL 481,
PHIL 497,
*PHIL 497 N 1,
*PHIL 497 N 2,PHIL 497 N 1
PHIL 498,
*PHIL 498 N 1,
*PHIL 498 N 2,PHIL 498 N 1
PHIL 499,
PHIL 499 D 1,
PHIL 499 D 2,PHIL 499 D 1
PHIL 499 N 1,
PHIL 499 N 2,PHIL 499 N 1
PHIL 598,
*PHIL 606,
PHIL 607,
*PHIL 609,"PHIL 306, PHIL 415, PHIL 507"
*PHIL 610,
PHIL 611,
*PHIL 615,
PHIL 619,
PHIL 621,
*PHIL 624,
PHIL 627,
*PHIL 634,
*PHIL 635,
PHIL 636,
*PHIL 641,
PHIL 642,
*PHIL 643,
PHIL 644,
*PHIL 648,
PHIL 650,
*PHIL 651,
*PHIL 656,
*PHIL 660,PHIL 360
*PHIL 661,
*PHIL 667,
*PHIL 670,
PHIL 675,
*PHIL 680,
PHIL 682,
*PHIL 685,
*PHIL 689,
*PHIL 690,
*PHIL 702,
PHIL 703,PHIL 702
PHIL 705,
PHIL 706,
PHIL 711,
PHIL 720,
PHIL 721,
PHIL 731,
PHIL 741,
PHIL 760,
PHIL 761,
PHIL 770,
PHIL 771,
PHIL 780,
PHIL 781,
*PHTH 201,"PHTH 245, ANAT 315, PHGY 209, ANAT 316, PHGY 210, POTH 225, POTH 250"
*PHTH 202,PHTH 201
PHTH 245,
PHTH 301,"PHTH 245, ANAT 315, PHGY 209, ANAT 316, PHGY 210, POTH 225, POTH 250"
*PHTH 301 D 1,"PHTH 245, ANAT 315, PHGY 209, ANAT 316, PHGY 210, POTH 225, POTH 250"
PHTH 301 D 2,"PHTH 301 D 1, PHTH 245, ANAT 315, PHGY 209, ANAT 316, PHGY 210, POTH 225, POTH 250"
*PHTH 303,PHTH 202
PHTH 440,
PHTH 450,"PHTH 245, POTH 250"
PHTH 460,
PHTH 482,
PHTH 550,"ANAT 315, EDKP 206, EDKP 395"
PHTH 551,"ANAT 321, POTH 455, OCC 1 335, PHTH 338"
PHTH 554,"ANAT 316, PHTH 225, PHTH 440, PHGY 209"
PHTH 560,PHTH 550
PHTH 561,PHTH 551
PHTH 564,PHTH 554
*PHTH 570,
*PHTH 571,"PHTH 550, PHTH 551, PHTH 552, PHTH 554, PHTH 564, PHTH 560, PHTH 561"
PHTH 572,PHTH 571
PHTH 573,"PHTH 571, PHTH 572"
PHTH 606,
PHTH 620,"PHTH 571, PHTH 572, PHTH 573"
PHTH 622,"PHTH 552, PHTH 554, PHTH 564, PHTH 561"
PHTH 623,"PHTH 550, PHTH 560"
PHTH 633,
*PHTH 641,"PHTH 552, PHTH 554, PHTH 564"
PHTH 645,PHTH 623
PHTH 652,"PHTH 440, PHTH 552, PHTH 554, PHTH 564"
PHTH 661,PHTH 623
PHTH 662,"PHTH 551, PHTH 552, PHTH 554, PHTH 564, PHTH 623"
*PHWR 300,
*PHWR 301,PHWR 300
*PHWR 400,
*PHWR 401,
*PHWR 402,PHWR 401
*PHWR 500 D 1,PHWR 300
*PHWR 500 D 2,PHWR 500 D 1
PHYS 101,
PHYS 102,PHYS 101
PHYS 107,PHYS 101
PHYS 108,PHYS 102
PHYS 117,PHYS 131
*PHYS 118,PHYS 142
PHYS 131,
PHYS 142,PHYS 131
PHYS 180,
PHYS 181,
PHYS 182,
PHYS 183,
*PHYS 184,
*PHYS 186,
PHYS 224,
PHYS 228,"PHYS 102, PHYS 142"
PHYS 230,PHYS 131
PHYS 232,"PHYS 142, CHEM 120, PHYS 230"
PHYS 241,PHYS 142
PHYS 242,MATH 222
PHYS 251,PHYS 131
PHYS 253,"PHYS 131, CHEM 120"
PHYS 257,
PHYS 258,PHYS 257
PHYS 260,PHYS 142
*PHYS 271,"PHYS 251, CIVE 281"
PHYS 319,"BIOL 200, BIOL 219, MATH 222, PHYS 230, PHYS 232, PHYS 253"
PHYS 320,"MATH 222, PHYS 230, PHYS 260"
PHYS 321,"COMP 208, PHYS 257"
PHYS 328,PHYS 241
*PHYS 329,"BIOL 219, PHYS 253, PHYS 232, CHEM 345"
PHYS 331,PHYS 230
PHYS 333,PHYS 232
PHYS 339,PHYS 241
PHYS 340,"PHYS 142, MATH 222"
PHYS 342,"PHYS 340, PHYS 242, MATH 314, MATH 315"
PHYS 346,"PHYS 230, PHYS 232, PHYS 251"
PHYS 350,"MATH 248, MATH 325"
PHYS 351,PHYS 251
PHYS 352,PHYS 350
PHYS 357,"MATH 223, PHYS 230, PHYS 251, CIVE 281"
PHYS 359,PHYS 258
PHYS 362,"MATH 248, PHYS 253"
PHYS 396,
PHYS 404,"PHYS 230, PHYS 251, PHYS 232, PHYS 253, MATH 315, MATH 325, MATH 222"
*PHYS 413,"MATH 315, MATH 325"
PHYS 432,"PHYS 230, MATH 223, MATH 314, MATH 315"
PHYS 434,
PHYS 447,"PHYS 346, PHYS 446"
PHYS 449,
PHYS 457,PHYS 357
PHYS 459 D 1,
PHYS 459 D 2,PHYS 459 D 1
PHYS 469,PHYS 258
*PHYS 478,
PHYS 479,
PHYS 489,
PHYS 512,
PHYS 514,
PHYS 519,"PHYS 329, PHYS 333, PHYS 362, MATH 437, PHYS 340, PHYS 350"
PHYS 521,
PHYS 534,
PHYS 551,
PHYS 557,
PHYS 558,
PHYS 559,
PHYS 562,
PHYS 567,
*PHYS 606,
*PHYS 607,
PHYS 610,
*PHYS 616,
PHYS 620,
*PHYS 632,
*PHYS 633,
*PHYS 634,
PHYS 641,
*PHYS 642,
*PHYS 643,
*PHYS 644,
PHYS 645,
*PHYS 657,
*PHYS 658,
*PHYS 659,
PHYS 660,
PHYS 673,PHYS 610
PHYS 690,
PHYS 690 D 1,
PHYS 690 D 2,PHYS 690 D 1
*PHYS 690 N 1,
*PHYS 690 N 2,PHYS 690 N 1
PHYS 691,
PHYS 692,
PHYS 692 D 1,
PHYS 692 D 2,PHYS 692 D 1
PHYS 693,
PHYS 700,
*PHYS 717,
*PHYS 718,
*PHYS 719,
*PHYS 729,
*PHYS 730,
*PHYS 731,
*PHYS 741,PHYS 610
*PHYS 742,PHYS 610
PHYS 743,PHYS 514
*PHYS 744,PHYS 610
*PHYS 745,PHYS 610
*PLAI 300,
*PLAI 400,
*PLAI 500,
*PLAI 600,
*PLNT 203,
*PLNT 221,
PLNT 300,AEBI 210
PLNT 302,"PLNT 201, AEBI 210, AEBI 211, WILD 200"
*PLNT 304,
PLNT 305,
PLNT 307,AEBI 210
PLNT 310,
PLNT 312,"AEBI 210, ENVR 202, BIOL 205"
PLNT 316,"AEBI 210, LSCI 211"
*PLNT 322,"AEBI 210, ENVR 202, BIOL 205"
*PLNT 350,
PLNT 353,"AEBI 210, LSCI 204, LSCI 211"
PLNT 358,"AEBI 210, ENVR 202"
PLNT 426,"LSCI 204, PLNT 353"
PLNT 430,"AGRI 215, PLNT 300, PLNT 302, PLNT 307, PLNT 322"
PLNT 434,AEBI 210
PLNT 435,"AEBI 210, LSCI 204"
*PLNT 460,AEMA 310
*PLNT 470,
*PLNT 471,PLNT 470
*PLNT 472,PLNT 470
*PLNT 473,PLNT 470
*PLNT 474,PLNT 473
PLNT 602,
*PLNT 619,
*PLNT 622,
PLNT 635,"AEMA 310, LSCI 204"
*PLNT 646,
*PLNT 662,
PLNT 664,
PLNT 665,
PLNT 666,
*PLNT 667,"PLNT 664, PLNT 665"
*PLNT 670,
PLNT 690,
PLNT 691,
PLNT 701,
*POLI 200,
POLI 210,
POLI 212,
POLI 221,
POLI 222,
POLI 226,
POLI 227,
POLI 231,
POLI 243,
POLI 244,
POLI 311,POLI 210
POLI 312,POLI 311
POLI 313,
*POLI 316,"POLI 212, POLI 221, POLI 222, POLI 226, POLI 227, POLI 231"
*POLI 317,"POLI 212, POLI 221, POLI 222, POLI 226, POLI 227, POLI 231"
*POLI 318,"POLI 211, POLI 212"
POLI 319,
POLI 320,
POLI 321,
*POLI 322,
POLI 324,
POLI 325,"POLI 200, POLI 212"
*POLI 326,
*POLI 328,"POLI 211, POLI 212, POLI 227"
POLI 329,"POLI 211, POLI 212"
*POLI 330,"POLI 211, POLI 212"
POLI 331,POLI 329
POLI 333,"POLI 231, POLI 232, PHIL 240"
POLI 334,"POLI 333, POLI 333"
*POLI 336,
*POLI 338,
*POLI 339,
POLI 340,
POLI 341,
POLI 342,
POLI 345,
POLI 346,POLI 244
POLI 347,POLI 244
POLI 348,
POLI 349,POLI 243
POLI 350,
POLI 351,"POLI 243, POLI 244"
POLI 352,
*POLI 353,
POLI 354,
POLI 355,
*POLI 357,POLI 212
POLI 358,
*POLI 359,
*POLI 360,
*POLI 361,"POLI 211, POLI 212"
POLI 362,"POLI 243, POLI 244"
POLI 363,
POLI 364,
*POLI 365,
*POLI 366,
*POLI 367,"POLI 231, POLI 333"
POLI 368,POLI 231
POLI 369,"POLI 211, POLI 212, POLI 227"
*POLI 371,
*POLI 372,"POLI 221, POLI 222"
*POLI 379,
POLI 380,"POLI 211, POLI 212, POLI 227"
POLI 381,"POLI 211, POLI 212, POLI 227"
POLI 410,
*POLI 412,
*POLI 417,"POLI 221, POLI 221"
*POLI 419,
POLI 420,"GEOG 316, GEOG 325, GEOG 331"
*POLI 421,
POLI 422,
POLI 423,
POLI 424,"POLI 211, POLI 212"
*POLI 425,POLI 325
POLI 426,
*POLI 427,
*POLI 430,
*POLI 431,"POLI 211, POLI 212, POLI 328"
POLI 432,
POLI 433,
POLI 434,
*POLI 435,
POLI 436,
POLI 441,POLI 243
*POLI 442,POLI 244
*POLI 443,POLI 244
POLI 444,
POLI 445,POLI 243
POLI 446,
*POLI 447,POLI 311
*POLI 448,
*POLI 449,
*POLI 450,
*POLI 451,
POLI 452,
*POLI 459,
*POLI 461,"POLI 311, POLI 312"
*POLI 470,
POLI 473,
*POLI 474,
*POLI 475,"POLI 211, POLI 212"
POLI 476,
*POLI 478,POLI 378
POLI 490,
POLI 499,
POLI 521,
POLI 522,
POLI 524,
POLI 561,
POLI 575,
POLI 599,
*POLI 610,
*POLI 611,
POLI 612,
*POLI 613,
POLI 614,
POLI 615,
*POLI 616,
POLI 617,
POLI 618,POLI 612
*POLI 619,
POLI 621,
*POLI 622,
*POLI 623,
POLI 626,
POLI 628,
*POLI 629,
*POLI 630,
*POLI 631,
*POLI 632,
*POLI 633,
*POLI 636,
POLI 639,
*POLI 640,
*POLI 641,
*POLI 642,
POLI 643,
*POLI 645,
POLI 646,
*POLI 648,
POLI 650,
*POLI 659,
POLI 660,
*POLI 661,
POLI 666,"POLI 612, POLI 618"
POLI 670,
POLI 671,
POLI 672,
POLI 676,
*POLI 678,
*POLI 679,
POLI 680,
*POLI 688,
POLI 690,
*POLI 690 D 1,
*POLI 690 D 2,POLI 690 D 1
POLI 691,
POLI 693,
POLI 694,
POLI 695,
POLI 696,
POLI 697,
POLI 698,
*POLI 698 D 1,
*POLI 698 D 2,POLI 698 D 1
POLI 699,
*POLI 699 D 1,
*POLI 699 D 2,POLI 699 D 1
POLI 700,
POLI 701,
POLI 702,
POLI 799,
POTH 204,
POTH 225,"PHGY 209, ANAT 315"
POTH 250,
POTH 305,POTH 204
POTH 401,
POTH 434,
*POTH 446,
POTH 455,
*POTH 508,POTH 455
POTH 563,
POTH 602,
POTH 603,
*POTH 604,POTH 260
POTH 609,
POTH 610,
*POTH 611,
POTH 612,POTH 401
POTH 614,
*POTH 616,
POTH 617,
POTH 618,
*POTH 619,
POTH 620,POTH 222
POTH 624,
*POTH 625 D 1,
*POTH 625 D 2,POTH 625 D 1
POTH 627,"OCC 1 547, OCC 1 617"
POTH 628,
POTH 630,"EPIB 607, PSYC 305"
POTH 631,
*POTH 632,
*POTH 633,"OCC 1 545, OCC 1 549, OCC 1 548"
POTH 634,
POTH 635,"OCC 1 545, OCC 1 549"
POTH 636,"PHTH 560, PHTH 561, PHTH 552, PHTH 554, PHTH 564"
POTH 637,PHTH 570
POTH 638,
POTH 639,
POTH 640,
POTH 661,
POTH 662,
POTH 663,
POTH 664,
POTH 665,"POTH 663, POTH 664"
POTH 666,POTH 663
POTH 673,
POTH 674,POTH 673
*POTH 675,POTH 674
POTH 676,POTH 675
POTH 677,POTH 675
POTH 680,
POTH 682,
POTH 684,
POTH 685,POTH 455
POTH 686,
POTH 696,
POTH 697,
*POTH 697 D 1,
*POTH 697 D 2,POTH 697 D 1
POTH 698,
*POTH 698 D 1,
*POTH 698 D 2,POTH 698 D 1
POTH 699,
*POTH 699 D 1,
*POTH 699 D 2,POTH 699 D 1
POTH 701,
PPHS 501,
PPHS 511,
PPHS 525,
*PPHS 527,
PPHS 528,
PPHS 529,
*PPHS 593,
PPHS 602,
PPHS 612,"EPIB 601, EPIB 602, PPHS 602, EPIB 607"
*PPHS 612 D 1,"EPIB 601, EPIB 602, PPHS 602, EPIB 607"
*PPHS 612 D 2,PPHS 612 D 1
PPHS 613,
PPHS 614,PPHS 612
PPHS 615,EPIB 601
*PPHS 616,"EPIB 603, EPIB 621, PPHS 612"
PPHS 617,"EPIB 603, EPIB 621"
PPHS 618,
PPHS 624,
*PPHS 630,
PPHS 681,
*PPHS 682,
PPHS 683,
PPHS 684,
*PPHS 699,"PPHS 602, PPHS 612, PPHS 629"
PPOL 600,
*PPOL 601,
PPOL 602,
*PPOL 603,
*PPOL 604,
PPOL 605,
PPOL 606,
*PPOL 607,
PPOL 608,
*PPOL 609,
*PPOL 610,
PPOL 611,
*PPOL 612,
PPOL 613,
*PPOL 614,
*PPOL 615,
*PPOL 616,
*PPOL 617,
*PPOL 618,
*PPOL 619,
PPOL 620 D 1,
*PPOL 620 D 2,PPOL 620 D 1
PPOL 631,
PPOL 632,
PPOL 633,
PPOL 634,
*PPOL 635,
*PPOL 636,
*PPOL 637,
*PPOL 638,
*PPOL 640,
*PPOL 641,
*PPOL 642,
*PPOL 643,
*PPOL 644,
*PPOL 645,
*PPOL 646,
*PPOL 647,
*PPOL 648,
*PPOL 649,
PPOL 650,
*PPOL 651,
*PPOL 652,
*PPOL 653,
PRAC 200,"PRAC 147 D 1, D 2"
PRAC 510,
PRAC 510 D 1,
PRAC 510 D 2,PRAC 510 D 1
PRAC 511,
PROC 124,
*PROC 124 D 1,
*PROC 124 D 2,PROC 124 D 1
PROC 200,
PROC 459,
PROC 549,
PRV 2 270 Law of Persons (3 credits),
*PRV 2 500 Children and the Law (3 credits),
PRV 3 200 Advanced Common Law Obligations (3 credits),
PRV 3 534 Remedies (3 credits),
*PRV 4 144 Common Law Property (4 credits),
*PRV 4 500 Restitution (3 credits),
*PRV 4 545 Land Use Planning (3 credits),
PRV 4 548 Administration Property of Another and Trusts (3 credits),
PRV 4 549 Equity and Trusts (3 credits),
*PRV 4 549 D 1 Equity and Trusts (1.5 credits),
*PRV 4 549 D 2 Equity and Trusts (1.5 credits),PRV 4 549 D 1
*PRV 5 483 Consumer Law (3 credits),
*PRV 5 582 Advanced Torts (3 credits),
PSYC 100,
PSYC 204,
PSYC 211,"BIOL 111, PSYC 100"
PSYC 212,
PSYC 213,
PSYC 215,
*PSYC 301,"PSYC 211, PSYC 213"
PSYC 302,"NSCI 201, PSYC 211, PSYC 212"
PSYC 303,"PSYC 211, PSYC 213"
PSYC 304,"PSYC 211, PSYC 212, PSYC 213, PSYC 215"
PSYC 305,PSYC 204
PSYC 306,"PSYC 100, PSYC 204"
*PSYC 309,
*PSYC 310,"PSYC 204, PSYC 211, PSYC 212, PSYC 213, PSYC 215, BIOL 111, BIOL 112, BIOL 115"
PSYC 311,
PSYC 315,
*PSYC 317,"PSYC 211, NSCI 201, BIOL 306, PHGY 314"
PSYC 318,"NSCI 201, PSYC 311, BIOL 306, PHGY 314"
*PSYC 319,
*PSYC 328,"PSYC 213, PSYC 215"
*PSYC 329,"PSYC 212, PSYC 213"
PSYC 331,PSYC 215
PSYC 332,PSYC 100
PSYC 333,PSYC 215
PSYC 337,
PSYC 339,PSYC 100
*PSYC 340,"PSYC 212, PSYC 213"
PSYC 341,PSYC 340
PSYC 342,"BIOL 111, BIOL 112, BIOL 115"
PSYC 351,"PSYC 215, PSYC 305"
PSYC 352,PSYC 213
PSYC 353,"PSYC 212, PSYC 305"
PSYC 380 D 1,
PSYC 380 D 2,PSYC 380 D 1
PSYC 385,PSYC 305
*PSYC 395,PSYC 305
PSYC 396,
PSYC 403,
PSYC 406,PSYC 204
PSYC 408,PSYC 337
*PSYC 409,PSYC 215
PSYC 410,"PSYC 213, PSYC 311, NSCI 201, PSYC 311"
PSYC 411,
PSYC 412,
PSYC 413,"PSYC 304, PSYC 213"
*PSYC 414,"PSYC 304, PSYC 305"
*PSYC 415,"PSYC 211, PSYC 212, PSYC 213"
PSYC 427,"NSCI 201, PSYC 211, PSYC 212"
PSYC 433,"PSYC 212, PSYC 213"
*PSYC 436,PSYC 337
PSYC 439,PSYC 305
PSYC 443,"PSYC 211, NSCI 201, BIOL 306, PSYC 318"
PSYC 444,"PSYC 211, NSCI 201, PHGY 209, PSYC 311, PSYC 317, PSYC 318, PSYC 342"
PSYC 450 D 1,"PSYC 204, PSYC 305"
PSYC 450 D 2,PSYC 450 D 1
*PSYC 470,"NSCI 201, PSYC 318, PHGY 311, BIOL 306"
PSYC 471,PSYC 215
*PSYC 473,"PSYC 215, PSYC 333, PSYC 331, PSYC 474"
PSYC 474,"PSYC 215, PSYC 204, PSYC 333"
*PSYC 475,"PSYC 215, NSCI 201, PSYC 211, PSYC 311, PSYC 318, PSYC 331, PSYC 332, PSYC 333"
*PSYC 482,
*PSYC 483,"PSYC 305, PSYC 337"
PSYC 484 D 1,PSYC 305
PSYC 484 D 2,PSYC 305
*PSYC 484 N 1,PSYC 305
*PSYC 484 N 2,PSYC 305
PSYC 485,PSYC 385
PSYC 486,"PSYC 380 D 1, D 2"
PSYC 487,PSYC 486
PSYC 488 D 1,"PSYC 380 D 1, PSYC 380 D 2"
PSYC 488 D 2,PSYC 488 D 1
PSYC 491 D 1,PSYC 337
PSYC 491 D 2,PSYC 337
PSYC 492,
PSYC 493,
*PSYC 494 D 1,PSYC 305
PSYC 494 D 2,PSYC 494 D 1
*PSYC 494 N 1,PSYC 305
PSYC 494 N 2,PSYC 494 N 1
*PSYC 495,PSYC 395
*PSYC 496,"PSYC 380 D 1, PSYC 380 D 2"
*PSYC 497,"PSYC 380 D 1, PSYC 380 D 2"
*PSYC 498 D 1,"PSYC 380 D 1, PSYC 380 D 2"
PSYC 498 D 2,PSYC 498 D 1
PSYC 499,"PSYC 211, PSYC 212, PSYC 214, PSYC 215, PSYC 305"
PSYC 502,"PSYC 311, PSYC 318, PSYC 342, NSCI 201"
PSYC 506,"PSYC 213, PSYC 311, PSYC 305, BIOL 373"
*PSYC 507,"PSYC 337, PSYC 328"
*PSYC 509,"PSYC 204, PSYC 337"
*PSYC 512,PSYC 332
PSYC 513,"PSYC 212, PSYC 213"
*PSYC 514,"BIOL 306, PHGY 311, NSCI 201, NEUR 310"
*PSYC 522,"NSCI 201, PSYC 311, PSYC 318, ANAT 321, PHGY 314, BIOL 306"
*PSYC 526,
*PSYC 528,"PSYC 337, PSYC 412"
PSYC 529,"PSYC 212, PSYC 213, PSYC 204"
*PSYC 530,"PSYC 340, PSYC 316"
PSYC 531,"PSYC 439, PSYC 536"
PSYC 535,"PSYC 215, PSYC 333, PSYC 351, PSYC 380"
*PSYC 537,"PSYC 213, PSYC 340, LING 200, LING 201"
PSYC 538,
*PSYC 539,"PSYC 215, PSYC 333, PSYC 351, PSYC 380"
*PSYC 541,"PSYC 305, PSYC 439, PSYC 536"
PSYC 545,
*PSYC 560,PSYC 305
*PSYC 562,"PSYC 305, PSYC 406"
PSYC 601,
*PSYC 601 D 1,
*PSYC 601 D 2,PSYC 601 D 1
PSYC 615 D 1,
PSYC 615 D 2,PSYC 615 D 1
PSYC 617 D 1,
PSYC 617 D 2,PSYC 617 D 1
PSYC 618 D 1,
PSYC 618 D 2,PSYC 618 D 1
PSYC 620,
PSYC 620 D 1,
PSYC 620 D 2,PSYC 620 D 1
*PSYC 625,
*PSYC 625 D 1,
*PSYC 625 D 2,PSYC 625 D 1
PSYC 630,
PSYC 641,
PSYC 642,
PSYC 650,
PSYC 651,
PSYC 660,
PSYC 660 D 1,
PSYC 660 D 2,PSYC 660 D 1
*PSYC 661,
PSYC 690,
PSYC 690 D 1,
PSYC 690 D 2,PSYC 690 D 1
*PSYC 690 J 1,
*PSYC 690 J 2,PSYC 690 J 1
*PSYC 690 J 3,PSYC 690 J 2
*PSYC 690 N 1,
*PSYC 690 N 2,PSYC 690 N 1
PSYC 699,
*PSYC 699 D 1,
*PSYC 699 D 2,PSYC 699 D 1
*PSYC 699 N 1,
*PSYC 699 N 2,PSYC 699 N 1
PSYC 701,
*PSYC 701 D 1,
*PSYC 701 D 2,PSYC 701 D 1
PSYC 706,
*PSYC 706 D 1,
*PSYC 706 D 2,PSYC 706 D 1
*PSYC 706 J 1,
*PSYC 706 J 2,PSYC 706 J 1
*PSYC 706 J 3,PSYC 706 J 2
PSYC 707,
PSYC 707 D 1,
PSYC 707 D 2,PSYC 707 D 1
*PSYC 707 J 1,
*PSYC 707 J 2,PSYC 707 J 1
*PSYC 707 J 3,PSYC 707 J 2
PSYC 708,
PSYC 708 D 1,
PSYC 708 D 2,PSYC 708 D 1
*PSYC 708 J 1,
*PSYC 708 J 2,PSYC 708 J 1
*PSYC 708 J 3,PSYC 708 J 2
*PSYC 709,
*PSYC 712,
*PSYC 715,
*PSYC 722,
*PSYC 723,
*PSYC 724,
PSYC 725,
*PSYC 727,
PSYC 728,
*PSYC 729,
PSYC 730,
PSYC 732,
PSYC 732 D 1,
PSYC 732 D 2,PSYC 732 D 1
PSYC 733,
PSYC 733 D 1,
PSYC 733 D 2,PSYC 733 D 1
*PSYC 734,
*PSYC 735,
*PSYC 736,
PSYC 740,
*PSYC 741,
*PSYC 742,
*PSYC 743,
PSYC 744,
*PSYC 746,
*PSYC 747,
*PSYC 748,
*PSYC 749,
*PSYC 750,PSYC 651
PSYC 752 D 1,
PSYC 752 D 2,PSYC 752 D 1
*PSYC 753,
PSYC 780,
*PSYC 781,
*PSYC 782,PSYC 781
*PSYC 797,
*PSYC 798,
PSYT 199,
PSYT 301,"PSYC 211, NSCI 201, NSCI 200"
*PSYT 400 D 1,PSYC 305
*PSYT 400 D 2,PSYT 400 D 1
PSYT 401,
*PSYT 401 D 1,
*PSYT 401 D 2,PSYT 401 D 1
*PSYT 455,"BIOC 311, BIOC 312"
PSYT 500,"BIOC 212, BIOC 311, BIOC 312, BIOL 200, BIOL 201, PHGY 311, PSYC 308"
*PSYT 502,BIOL 115
*PSYT 503,
*PSYT 504,
*PSYT 505,"PSYC 308, BIOL 306, PHGY 314"
PSYT 515,PSYT 301
PSYT 522,"BIOL 201, BIOC 212, ANAT 212, BIOL 202, BIOL 306, BIOL 370, ANAT 322"
PSYT 605,
PSYT 606,
PSYT 620,
PSYT 625,
PSYT 630,
*PSYT 633,
PSYT 640,
PSYT 682,
PSYT 691,
*PSYT 691 N 1,
*PSYT 691 N 2,PSYT 691 N 1
PSYT 692,
*PSYT 692 N 1,
*PSYT 692 N 2,PSYT 692 N 1
PSYT 693,
*PSYT 693 N 1,
*PSYT 693 N 2,PSYT 693 N 1
PSYT 696,
PSYT 701,
*PSYT 711,
*PSYT 711 D 1,
*PSYT 711 D 2,PSYT 711 D 1
*PSYT 713,EPIB 601
PUB 2 101 D 1 Constitutional Law (3 credits),
PUB 2 101 D 2 Constitutional Law (3 credits),PUB 2 101 D 1
PUB 2 105 Public International Law (3 credits),
*PUB 2 111 Criminal Law (3 credits),
PUB 2 313 Taxation (4 credits),
*PUB 2 313 D 1 Taxation (2 credits),
*PUB 2 313 D 2 Taxation (2 credits),PUB 2 313 D 1
PUB 2 400 The Administrative Process (3 credits),
PUB 2 401 Judicial Review of Administrative Action (3 credits),
*PUB 2 401 D 1 Judicial Review of Administrative Action (1.5 credits),
*PUB 2 401 D 2 Judicial Review of Administrative Action (1.5 credits),PUB 2 401 D 1
*PUB 2 403 Municipal Law (2 credits),
PUB 2 420 Trial Advocacy (3 credits),
PUB 2 422 Criminal Procedure (3 credits),
*PUB 2 500 Law and Psychiatry (3 credits),
*PUB 2 501 Advanced Criminal Law (3 credits),
*PUB 2 502 International Criminal Law (3 credits),
PUB 2 503 Comparative Federalism (3 credits),
PUB 2 504 Sentencing in Canadian Law (3 credits),
PUB 2 505 Statutory Interpretation (3 credits),
*PUB 2 506 The Law of International Organization (2 credits),
*PUB 2 515 Tax Policy (3 credits),
PUB 2 517 Corporate Taxation (3 credits),
PUB 2 551 Immigration and Refugee Law (3 credits),
PUB 3 116 Foundations (3 credits),
*PUB 3 515 Canadian Charter of Rights and Freedoms (3 credits),
QCST 200,
QCST 300,
*QCST 336,
QCST 440,QCST 300
QLSC 600 D 1,"BIOL 200, BIOL 201, COMP 206, COMP 250, MATH 314, MATH 223, MATH 236, MATH 323, MATH 324"
QLSC 600 D 2,"BIOL 200, BIOL 201, COMP 206, COMP 250, MATH 314, MATH 223, MATH 236, MATH 323, MATH 324, QLSC 600 D 1"
QLSC 601 D 1,
QLSC 601 D 2,QLSC 601 D 1
*QLSC 601 N 1,
QLSC 601 N 2,QLSC 601 N 1
QLSC 602 D 1,
QLSC 602 D 2,QLSC 602 D 1
*QLSC 602 N 1,
*QLSC 602 N 2,QLSC 602 N 1
QLSC 603 D 1,
QLSC 603 D 2,QLSC 603 D 1
*QLSC 603 N 1,
*QLSC 603 N 2,QLSC 603 N 1
QLSC 611,
*QLSC 612,
QLSC 701,
RADD 301,
REDM 396,
*REDM 399,
REDM 400,"BIOL 215, BIOL 305, EPSC 210, EPSC 233, ANTH 208, ANTH 310, PLNT 358, WILD 212, WILD 313"
REDM 405,
*REDM 410,
*REDM 511,REDM 400
*REDM 610,
*REDM 710,
RELG 201,
RELG 202,
RELG 203,
RELG 204,
RELG 205,
RELG 207,
RELG 210,
RELG 211,
RELG 222,
RELG 252,
RELG 253,
RELG 254,
*RELG 257,
*RELG 257 D 1,
*RELG 257 D 2,RELG 257 D 1
*RELG 264,
*RELG 265,RELG 264
*RELG 266,
*RELG 267,RELG 266
*RELG 269,
RELG 270,
RELG 271,
*RELG 279,
*RELG 280,"RELG 279, CLAS 220"
RELG 288,
RELG 300,
RELG 302,
RELG 303,
RELG 307,
*RELG 308,"RELG 202, JWST 211"
RELG 309,"RELG 204, RELG 207, RELG 252, RELG 253"
RELG 310,"RELG 323, HIST 202, HIST 203, HIST 357"
RELG 311,
RELG 312,
*RELG 313,
RELG 315,"RELG 204, RELG 252, RELG 253"
*RELG 316,"RELG 204, RELG 252, RELG 253"
RELG 317,"RELG 204, RELG 252, RELG 253"
RELG 318,"RELG 204, RELG 252, RELG 253"
RELG 319,"RELG 204, RELG 252, RELG 253"
*RELG 321,
RELG 322,
RELG 323,
RELG 325,
*RELG 326,
RELG 331,
*RELG 332,
RELG 333,
*RELG 334,
RELG 336,
RELG 337,"RELG 252, RELG 253"
*RELG 338,
RELG 341,
*RELG 343,
RELG 344,"RELG 252, RELG 253"
RELG 348,
RELG 350,RELG 252
RELG 352,RELG 253
RELG 353,
RELG 354,RELG 253
*RELG 357 D 1,RELG 257
*RELG 357 D 2,RELG 357 D 1
*RELG 358,
*RELG 364,RELG 265
*RELG 365,RELG 364
*RELG 366,RELG 252
RELG 368,
RELG 369,"RELG 252, RELG 253"
RELG 370,
*RELG 371,
*RELG 372,
RELG 373,
*RELG 374,
RELG 375,
*RELG 376,
RELG 378,
*RELG 379,
*RELG 380,
*RELG 381,"RELG 280, CLAS 222"
RELG 382,
*RELG 384,
RELG 390,
RELG 390 D 1,
RELG 390 D 2,RELG 390 D 1
*RELG 398,
*RELG 399,
RELG 407,"RELG 202, RELG 302, RELG 303"
